SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price
2132,5,3,Suburb,2003,235097.3
2910,2,2,Urban,1957,285903.2477
2012,2,2,Suburb,1984,128249.2786
2556,3,3,Urban,1963,316115
1669,4,3,Rural,1983,182254.2886
1268,4,2,Urban,1967,143884.1888
2185,4,1,Urban,1951,272931.5474
2283,3,3,Suburb,1971,320617.2642
1923,5,3,Urban,1986,203412.4255
2125,2,2,Suburb,2011,237631.1696
2529,3,2,Suburb,1952,357697.4764
2758,5,1,Urban,2007,321218.7801
2594,3,3,Suburb,2016,269835.6282
1246,3,2,Urban,2010,238678.6593
2663,5,2,Suburb,2013,232404.4098
2818,4,1,Suburb,2003,319694.0849
2860,2,1,Rural,1971,275568.6761
2560,4,3,Rural,1977,315530.3
1130,3,2,Suburb,1966,158644.9256
1352,5,2,Suburb,1977,-10608.4
1195,3,3,Suburb,1981,195120.0114
2816,4,1,Suburb,2017,321258.3609
2939,4,3,Urban,2010,400094.0087
1929,4,3,Urban,1999,174309.4931
2689,2,3,Urban,1979,277487.7076
2405,4,1,Rural,1990,303638.8574
2021,2,1,Urban,1955,211268.2
1644,2,2,Suburb,2002,177846.2666
1226,4,2,Rural,2007,17865.52342
1700,5,3,Suburb,1950,193268.0061
2499,3,2,Urban,1980,341331.6543
2500,3,1,Rural,1969,306038.3193
1264,2,2,Suburb,2021,144446.7458
2395,2,2,Suburb,1987,205534.2256
2509,2,1,Suburb,2005,253878.9885
2457,3,2,Urban,1995,182843.8
1645,2,1,Urban,1959,226101.9088
1210,5,2,Suburb,1987,185190.4499
2595,5,2,Urban,1963,279697.4741
2963,2,3,Suburb,1974,376439.8719
2400,3,2,Suburb,2009,308498.0569
2418,4,3,Urban,2009,315292.6392
2473,3,2,Suburb,1967,340270.5
1942,4,3,Suburb,1968,321863.0956
2387,4,2,Suburb,1974,243070.277
2899,2,1,Suburb,2003,281121.2189
1456,5,2,Suburb,1972,146129.5174
1724,2,1,Suburb,1982,137721.0974
2751,4,1,Rural,2000,223904.5451
2249,2,3,Rural,1980,221400.0773
1981,4,1,Suburb,1955,213111.6274
2154,2,1,Suburb,1976,171037.5397
1587,5,3,Suburb,1962,169482.7446
1475,5,2,Urban,1955,169113.5588
2821,3,2,Urban,2000,285759.4305
1985,4,1,Rural,1996,195282.8048
2300,4,3,Rural,1989,239475.9733
1155,2,2,Rural,2015,151469.8015
2783,3,3,Urban,2012,270676.9921
2241,5,3,Rural,2015,195312.5014
1189,2,1,Suburb,1986,132634.3704
2440,3,3,Rural,2008,229133.7
1980,5,1,Rural,1987,242969.5914
2698,2,3,Suburb,1972,216124.6818
2715,5,1,Suburb,2020,319328.9946
1545,4,2,Rural,2018,180511.8658
1040,3,3,Urban,2010,160345.9863
1306,5,1,Rural,1974,68571.64039
1942,3,2,Urban,1952,124893.4331
1337,2,1,Urban,1983,145134.3363
2337,3,1,Suburb,1982,194750.6966
2098,2,1,Urban,1970,197617.714
1952,3,1,Rural,2003,285516.2
1278,2,1,Urban,2013,152510.1994
2199,2,3,Urban,1969,192154.8691
1895,2,2,Rural,1980,216072.918
2685,5,2,Suburb,1992,293911.4044
1272,4,2,Urban,1999,157517.3086
1836,3,3,Rural,1962,333349.092
1619,4,1,Urban,1990,225407.2119
2674,4,3,Urban,2013,210995.7361
1861,4,1,Urban,1982,342071.536
2806,4,3,Urban,1989,282795.3627
2882,3,2,Rural,1986,312766.897
1930,3,3,Urban,2002,144580.5
1288,4,1,Rural,1985,145150.6403
1723,3,2,Suburb,2001,151304.0972
1892,3,2,Suburb,1957,188206.8518
1271,2,1,Suburb,1972,114197.0098
2953,3,1,Rural,1978,371859.3642
2089,5,3,Rural,1961,249983.3331
1482,4,1,Rural,2016,262268.4808
1935,3,1,Suburb,1950,200591.2071
1247,4,1,Urban,1965,155837.9885
1155,3,2,Rural,2016,141160.282
2070,4,1,Suburb,2017,286116.4175
2958,5,2,Rural,2002,386060.189
1453,3,2,Rural,1984,135675.6119
1200,3,2,Suburb,2014,103547.1715
2683,5,1,Rural,2019,281391.5305
1123,3,1,Rural,2019,103542.4576
1000,4,2,Rural,1999,44328.56965
1967,5,3,Suburb,1974,234684.7251
2782,2,3,Suburb,1976,322746.8151
1854,4,3,Rural,1954,227105.7039
1639,3,1,Suburb,2015,173415.878
1190,4,2,Rural,2011,167062.5887
2602,5,1,Rural,1989,375442.841
1515,3,2,Rural,2002,189495.8617
1441,3,3,Rural,1988,145159.4862
2944,5,1,Urban,1953,352112.0054
2838,2,3,Urban,1958,365776.6
2829,3,2,Rural,2020,335231.1489
1142,3,3,Rural,1991,189596.5819
2214,3,2,Suburb,1954,220116.7198
1532,2,1,Rural,1980,178255.379
1226,4,1,Suburb,2011,256087.2162
2336,2,3,Urban,1990,277717.3153
2652,4,1,Urban,1978,247417.3431
1948,3,2,Suburb,1977,190316.1206
2325,4,2,Rural,1987,349276.7682
2677,4,3,Suburb,1977,295605.5076
1459,4,2,Urban,1958,210981.3653
2424,4,1,Rural,1980,240166.3912
1550,3,3,Rural,1962,133251.3512
1392,5,3,Rural,1971,119260.3399
2890,2,1,Urban,1991,323538.1668
2787,4,1,Rural,1986,406293.7976
1844,3,1,Urban,1985,221015.4587
2230,3,3,Urban,1960,275974.4387
1209,3,3,Urban,1965,137408.9982
2138,3,2,Suburb,1970,195853.7893
2760,4,3,Urban,2003,274297.0405
1645,2,3,Urban,1958,132560.4222
2274,3,2,Suburb,1989,232220.9742
1218,2,3,Rural,2000,107820.1404
1406,2,2,Suburb,2019,162869.3558
2466,2,2,Rural,1971,349892.1098
2626,5,2,Suburb,1978,360892.7043
2377,3,1,Rural,1973,247604.0042
1887,3,1,Suburb,1980,169670.7126
1557,3,3,Suburb,1991,205137.018
1549,2,2,Urban,2004,68475.27042
1141,3,1,Rural,1951,147901.2557
1611,3,2,Suburb,2021,104059.3401
1500,2,2,Suburb,1999,175201.5389
1839,3,1,Rural,2019,253862.1467
1701,4,2,Suburb,1978,235566.0283
2570,5,3,Suburb,1972,355213.444
2682,4,3,Urban,1989,287862.6
2565,4,3,Urban,1985,297895.1296
2869,4,3,Rural,1977,317302.2322
2530,2,1,Rural,1973,291016.7183
1595,3,1,Urban,2004,113317.5104
2904,4,3,Suburb,1998,315256.905
1280,4,1,Suburb,1953,156860.71
1423,3,3,Urban,1997,183343.9669
1855,2,1,Suburb,1962,157581.9339
1269,4,1,Rural,1993,209453.7758
1153,3,2,Urban,2008,137684.3437
1613,3,3,Suburb,1971,205394.1695
2750,5,2,Suburb,1956,247935.0819
1661,4,3,Rural,1978,158775.4454
2967,4,1,Rural,1987,306938.1353
1082,5,3,Rural,1966,224304.7905
2645,3,2,Rural,1973,320580.0181
1946,3,2,Urban,1963,296641.4426
1898,4,1,Urban,1956,167532.3564
2449,4,2,Urban,2014,372438.854
2298,5,1,Suburb,2001,291969.0126
2736,4,1,Suburb,1954,348097.1657
1283,4,1,Suburb,1960,78110.98913
1979,2,1,Suburb,1996,140939.6711
1172,5,1,Suburb,1970,113306.384
2350,3,2,Urban,1977,280666.9
2741,4,2,Rural,1962,339074.5485
2086,3,2,Urban,1983,236893.4
2096,4,2,Rural,1970,188290.6659
1762,2,1,Rural,2007,248401.3455
2659,5,3,Urban,1956,325534.1759
2398,5,3,Rural,1979,216310.2162
1632,3,3,Rural,1991,102071.5414
2531,2,3,Suburb,1975,246225.8841
1786,3,2,Suburb,2001,155846.4491
1942,2,1,Rural,2008,210449.7209
2011,4,2,Rural,1994,243026.9
1397,4,2,Rural,1982,145943.6948
2143,2,2,Urban,2017,256725.4007
1933,4,1,Rural,1984,216196.5571
2460,5,2,Rural,1996,216100.2362
2852,2,1,Suburb,1976,277857.0655
1675,2,3,Rural,1988,190902.8594
1935,3,2,Rural,1977,163833.6088
1464,2,1,Suburb,1969,173816.4
1285,3,2,Rural,1971,272519.9566
1264,2,3,Rural,1975,220773.3394
1319,5,1,Urban,2005,196887.9027
1672,5,3,Rural,1973,274736.8883
2399,5,3,Suburb,1951,299828.0247
1819,3,1,Rural,2016,218296.2582
1088,3,2,Rural,1965,133198.1876
2677,4,1,Rural,1989,347047.8911
2226,3,3,Rural,1976,282832.9168
1820,3,1,Suburb,1981,139822.3035
2762,5,2,Suburb,1968,274068.9383
2000,2,1,Rural,1967,307553.0275
2978,3,3,Rural,1952,317102.3853
1333,4,2,Suburb,2010,173453.9563
1221,2,2,Urban,1977,108866.0603
1040,3,1,Rural,1970,182616.0428
2731,2,1,Rural,1953,310978.374
1067,2,1,Suburb,2014,118139.2021
1987,2,3,Rural,1967,244869.5004
2799,2,2,Rural,1986,284346.1624
1513,2,2,Rural,1979,147245.1969
2896,3,2,Rural,2018,250188.231
2660,2,2,Suburb,2001,308820.2539
2645,2,2,Rural,2013,341165.4481
2621,4,3,Urban,1987,313765.9659
2960,4,2,Suburb,1966,291431.5104
2655,2,1,Suburb,1961,281097.2958
2150,3,3,Urban,1980,329700.8597
2278,4,3,Urban,1960,290967.9587
1694,4,2,Rural,1973,103481.3448
2039,2,1,Urban,1975,196307.4
1476,3,1,Rural,2003,76517.84999
2085,5,2,Rural,1964,311118.6737
1880,3,3,Rural,1960,211850.7101
1431,4,2,Suburb,1977,203919.0315
2693,4,3,Rural,1990,311970.9077
1267,4,2,Rural,2011,121389.4541
2058,4,1,Suburb,1984,301908.192
1778,4,2,Rural,1992,148993.0823
2599,2,1,Suburb,1990,190661.6049
1493,2,2,Suburb,2005,209050.0327
2585,2,1,Rural,1982,319018.8
2492,4,1,Rural,2003,284315.6615
2790,2,1,Rural,1965,338959.502
1660,4,1,Suburb,2000,142039.2246
2348,3,1,Urban,1970,218545.9457
2327,5,2,Suburb,1967,246371.0789
2299,3,2,Urban,1963,180916.2914
2892,5,2,Urban,1968,393404.2513
2986,2,3,Rural,2021,317052.3342
2707,5,1,Suburb,1961,246655.4868
2952,3,3,Suburb,2018,240502.0301
2012,3,1,Suburb,2013,189205.3339
2224,5,1,Suburb,2000,264060.1288
2468,3,2,Urban,1987,222722.2746
2928,2,3,Rural,1983,323452.1164
2347,3,1,Urban,2018,240661.3174
2058,5,2,Urban,1973,270790.4198
1976,2,3,Urban,2002,148218.1001
1481,5,3,Suburb,1965,101234.7918
1727,4,1,Urban,1989,244247.6268
1479,4,1,Suburb,2015,135750.6503
2088,2,2,Suburb,2014,344249.3356
2031,2,3,Suburb,1989,164129.1042
2324,3,3,Suburb,2001,317217.8931
1342,5,1,Urban,1998,238184.5595
2454,4,2,Urban,1994,243890.6421
2447,3,3,Suburb,1969,299067.2481
1331,4,1,Rural,2020,146981.4099
1437,3,3,Suburb,1980,217962.8391
2611,3,3,Urban,1988,256208.2276
1173,4,3,Suburb,1958,167452.2504
1558,3,2,Urban,1962,148845.3044
1526,4,2,Urban,2018,288205.0827
2896,2,2,Rural,1968,353308.1256
1658,5,2,Urban,1991,191347.5326
1025,3,3,Suburb,1964,189393.436
1819,4,2,Urban,2001,183392.4406
1604,4,1,Suburb,1977,196941.3386
1405,5,1,Rural,1999,169089.1791
1231,5,1,Rural,1964,175360.0498
1532,5,1,Urban,1968,202785.9674
2842,3,1,Rural,1984,256342.4341
2573,4,1,Urban,1985,336301.4317
2811,3,3,Rural,1982,266541.4418
1504,3,2,Urban,1988,206804.834
2692,2,1,Urban,1986,335831.8892
1178,5,1,Suburb,1998,226191.0346
1131,2,2,Urban,2002,201836.0999
2846,2,2,Suburb,1973,238321.8794
2478,3,3,Urban,1988,347219.7223
1347,3,1,Urban,1974,176995.1186
1539,4,1,Urban,1983,128850.9294
1771,2,1,Rural,1959,128568.4959
2429,5,3,Rural,2009,174262.5225
1075,2,2,Urban,2013,18134.11801
2964,4,3,Rural,2005,269043.6619
1578,2,3,Urban,1966,75432.4312
1853,2,1,Suburb,1991,195884.919
2515,2,2,Suburb,1991,231411.2438
1193,4,1,Urban,1996,181275.1623
2185,2,3,Suburb,1990,311641.7827
1346,3,3,Suburb,1980,145078.0156
1950,2,2,Rural,2014,127287.9431
2384,3,2,Suburb,2020,219281.7959
2792,2,2,Urban,1980,282830.1338
2607,3,1,Rural,1976,373123.1345
2110,2,3,Urban,1953,139411.203
2957,5,2,Urban,1974,372781.8685
2285,3,2,Urban,1979,323426.5253
1213,5,2,Suburb,2015,210426.6543
2688,3,1,Suburb,1996,222572.8828
2745,2,1,Rural,1988,275684.0461
2936,4,1,Urban,2005,272193.4163
1572,2,1,Suburb,2008,108637.5695
1779,4,2,Urban,1990,243951.8891
1261,5,3,Suburb,1980,158073.4932
1729,4,3,Urban,1984,192838.1298
1282,4,2,Urban,2000,87163.1192
2671,4,3,Urban,1982,243472.6085
2490,4,1,Suburb,2007,227226.5617
2403,5,1,Suburb,2018,251280.0211
1361,4,1,Suburb,1970,264542.2269
2472,2,2,Suburb,2017,187265.8348
1440,3,1,Rural,1957,240599.1005
1092,3,1,Urban,2001,155774.7049
2644,2,1,Suburb,1979,235626.7787
1752,5,3,Suburb,1982,256831.4351
1866,2,2,Urban,1994,97790.01765
2447,2,2,Urban,2003,176544.8308
1141,4,2,Urban,1981,81558.9079
2314,4,3,Suburb,1982,262493.2863
2455,5,1,Rural,1986,289615.3404
1748,5,2,Rural,1991,196115.3151
2875,3,2,Rural,2013,320582.2153
2847,5,1,Rural,1986,262925.8907
2712,2,1,Urban,1978,433613.9987
1652,3,3,Rural,1952,179223.0976
1700,3,2,Rural,2001,68423.28375
1997,4,2,Rural,1981,262963.9537
1048,4,2,Rural,1995,97983.48638
2325,3,3,Urban,1950,212039.7038
1880,4,2,Urban,1996,229092.12
2213,4,2,Suburb,1973,281852.5342
2159,4,2,Urban,2014,242669.93
1554,3,3,Rural,1979,211811.6799
1403,3,2,Suburb,1961,131536.3512
1891,3,2,Suburb,1983,280727.6063
1864,2,3,Urban,1953,231531.1464
1601,3,2,Suburb,1987,119072.2595
2830,4,1,Urban,1989,343160.2954
1340,3,3,Suburb,1979,156720.7927
2780,2,1,Rural,2017,245715.4515
2968,4,1,Rural,2001,251600.8542
1703,5,2,Rural,1950,112518.3085
1317,3,2,Suburb,1979,225621.7119
1617,3,2,Urban,2007,206275.8199
2386,5,3,Suburb,2003,263665.1389
2845,4,3,Rural,1999,401747.941
1381,3,3,Suburb,2017,285046.8545
1232,2,1,Rural,1995,183435.7285
2800,4,3,Rural,1954,332944.6379
2367,3,3,Urban,1963,278920.3832
2572,4,2,Rural,1956,339348.8007
1816,3,1,Urban,1988,205728.1597
1552,5,3,Suburb,2016,88296.55893
2552,3,2,Urban,1965,257936.0589
1855,4,2,Urban,2005,192065.1448
2812,3,3,Rural,2011,272586.038
1818,3,1,Rural,1992,228535.9079
2594,4,1,Urban,1984,156944.052
2958,3,3,Rural,1975,216716.0645
1182,3,3,Suburb,1955,150407.4873
2064,4,3,Suburb,1967,241638.9
2574,5,1,Rural,2018,289319.962
1396,2,1,Urban,1970,131890.0605
2727,2,2,Suburb,1989,305166.7005
1778,2,2,Urban,1990,175896.6371
2517,2,1,Suburb,1967,301625.0367
2682,2,2,Suburb,2007,135953.2757
1906,2,1,Rural,1969,202862.6338
2356,4,2,Rural,1984,269190.7292
1126,4,3,Urban,2013,60804.94938
2581,4,1,Rural,1988,170719.9797
2580,3,2,Rural,2002,275355.6383
1000,5,3,Rural,2000,72076.31198
2191,5,2,Suburb,1989,206255.7907
2643,2,2,Urban,2001,311423.6844
1018,2,3,Urban,1952,140292.9648
2355,4,3,Urban,2020,311412.2452
1583,5,1,Rural,1958,302767.1725
1455,3,2,Urban,1974,192972.8325
1956,3,3,Urban,1969,299315.5733
2132,4,2,Suburb,1958,208291.3462
2291,2,3,Urban,1958,160018.1998
1444,5,1,Rural,1964,93572.73
2263,3,3,Suburb,1979,162554.1208
2952,2,2,Suburb,1965,347902.5458
2324,5,2,Suburb,2002,381612.4555
1601,3,1,Urban,1972,146310.0148
1102,2,1,Suburb,1967,5796.058628
1987,3,3,Suburb,1964,219872.1394
2273,2,3,Suburb,1999,231772.1841
2476,2,2,Urban,1991,207820.5022
1519,2,3,Suburb,1980,212490.7677
2176,5,1,Urban,1962,214892.5474
1858,4,3,Rural,1954,225981.2264
1173,2,1,Urban,1974,154462.4909
2366,2,2,Rural,1969,254254.7796
2693,3,3,Rural,1981,274488.2879
2004,3,1,Rural,1998,217304.484
1430,5,3,Suburb,1953,134381.7851
1726,4,1,Urban,1966,205793.3172
2712,3,1,Urban,2016,313963.2355
2710,5,1,Suburb,1953,232696.6138
2875,5,3,Urban,1998,276767.4531
1849,5,1,Suburb,2013,199237.4731
2681,2,3,Suburb,1992,255032.6897
2985,4,1,Urban,2018,271460.2252
2347,4,1,Rural,1994,258853.6884
1989,4,3,Rural,2005,254275.8225
2696,2,3,Rural,1950,165430.1393
1638,2,3,Suburb,1999,194696.1609
1419,3,2,Rural,2005,213825.2754
1593,3,2,Suburb,1993,115201.6148
1484,3,2,Suburb,1973,231837.7
2682,5,1,Rural,2006,326169.4444
2774,4,1,Rural,1977,246187.2039
1411,2,1,Suburb,2019,95147.82512
1935,3,3,Suburb,1986,218435.0082
2107,5,2,Rural,2001,216101.8159
2136,2,1,Urban,1977,192390.917
2760,5,3,Suburb,1995,413360.7352
1331,5,2,Suburb,1972,214876.6484
2401,5,2,Rural,1994,239283.8351
2778,4,3,Rural,1957,322665.5162
1654,2,1,Rural,1992,183267.2618
1040,2,2,Suburb,1998,156117.8359
2958,5,1,Rural,1988,314293.0422
2793,4,1,Urban,1957,376855.8785
1958,5,1,Urban,2016,307868.3
2820,3,1,Rural,1990,297071.1216
1104,2,1,Suburb,1971,147394.1167
1201,2,1,Rural,1999,171661.8003
1449,4,1,Rural,2016,166025.2637
2842,2,3,Suburb,1977,290441.6701
2866,2,1,Urban,1980,328221.8
2996,2,1,Urban,1961,324553.1
2289,4,2,Suburb,2015,331590.5023
1909,5,2,Rural,1963,239943
1209,2,1,Rural,1990,225647.7395
1562,5,2,Suburb,1993,128273.6085
2141,4,3,Urban,1995,221440.6608
1712,5,3,Suburb,2004,176350.4253
2400,3,3,Suburb,2004,251676.7993
2574,2,2,Urban,2020,258226.5758
2563,4,3,Suburb,1994,200856.3807
1770,4,3,Rural,1966,267453.033
2107,5,2,Rural,1979,241059.8971
1453,2,1,Suburb,1993,148814.2331
1666,4,1,Suburb,2016,185248.4301
1628,3,1,Urban,2015,182089.2827
2537,5,2,Suburb,1993,265746.0268
2628,3,1,Rural,2010,200926.9207
2701,3,3,Urban,1974,313326.9827
1386,5,1,Suburb,1998,172625.0783
2935,3,3,Rural,1984,330661.073
2373,5,1,Suburb,1984,213543.8908
1295,5,1,Suburb,2000,174626.4144
1257,4,1,Urban,1998,10094.56966
2104,4,2,Suburb,2020,345670.4575
2960,3,1,Urban,1951,357346.9081
1267,3,3,Urban,1991,116625.7064
1418,3,3,Suburb,1971,282733.4011
1234,3,1,Urban,2003,130872.1965
2856,3,2,Urban,1994,226021.3897
2334,4,1,Urban,2011,172303.9425
2836,3,1,Urban,2013,243418.0547
2998,3,3,Suburb,1962,366164.7072
1985,2,2,Urban,1967,228898.7303
2380,5,3,Suburb,1954,343663.1928
2236,5,2,Rural,1975,321311.4733
1573,4,1,Suburb,1984,259362.2082
1048,5,3,Urban,1976,109293.0593
2150,3,1,Urban,1956,227462.4409
1222,5,1,Rural,1956,99768.14
1920,4,3,Rural,1958,256977.5085
2302,5,1,Suburb,1969,190057.0871
2431,5,2,Rural,1960,301366.2998
2528,2,1,Urban,1960,218312.2533
2317,2,2,Suburb,2009,267479.2428
2819,3,1,Urban,2001,207258.876
1276,5,2,Urban,1966,142136.4225
2461,3,3,Urban,2016,211562.0758
2130,5,1,Urban,1994,194044.2893
2681,3,3,Rural,2001,289744.9749
1419,3,3,Suburb,2016,76391.60247
1610,5,2,Urban,2002,130997.0802
2452,2,1,Urban,1996,222311.8404
1374,4,3,Suburb,1961,201209.1293
1072,3,1,Urban,1969,93450.96071
2972,4,2,Suburb,1975,309959.3769
2657,5,3,Suburb,1979,257057.5474
2053,3,2,Rural,2009,191672.3893
2211,5,3,Suburb,1993,283745.9
2387,3,2,Suburb,1963,297658.4793
2889,2,1,Suburb,1959,336350.7238
2823,3,3,Urban,2001,410138.5709
2474,3,3,Suburb,1958,311093.6534
1194,3,1,Suburb,2006,169533.7707
2179,5,3,Rural,1956,197012.7905
2195,2,2,Rural,2013,216315.2227
1846,5,3,Rural,1957,239698.0123
2064,4,3,Rural,2020,273423.3474
2086,2,3,Suburb,1978,288253.8897
1022,3,2,Urban,2004,100397.6653
1359,3,1,Urban,1961,207616.2237
2098,3,2,Urban,1998,221191.1642
1559,4,2,Rural,1995,217002.2
1671,4,3,Rural,2009,103320
2848,3,3,Suburb,1968,390962.6381
2141,3,1,Rural,2001,274760.4721
2635,4,3,Suburb,1996,269129.4894
2403,5,2,Suburb,1975,303317.996
2952,2,3,Urban,1996,354276.0037
2943,2,3,Rural,1956,394039.6355
1678,4,1,Rural,1972,174690.0675
2313,4,2,Suburb,2020,211839.3
1439,5,2,Urban,1954,203558.9536
2691,3,1,Suburb,1955,269191.0936
1932,4,2,Suburb,1974,300123.4988
1006,5,2,Suburb,2004,116681.8387
2219,4,3,Rural,1981,265338.8287
1420,3,1,Rural,2014,132064.9067
2591,4,1,Rural,2009,292448.1766
1832,3,3,Urban,2020,212327.7064
2216,5,1,Rural,1956,189174.0494
1558,2,1,Urban,1955,179717.1683
2171,5,3,Urban,1984,179682.1229
2810,2,3,Rural,1963,347410.2033
2692,5,2,Rural,1997,367198.7841
2225,2,2,Urban,1964,206202.6604
2467,5,3,Rural,2009,324024.1039
1913,3,1,Suburb,2013,204076.6553
2442,2,3,Urban,1986,294893.9772
2450,2,3,Rural,1953,277082.8173
2006,3,3,Urban,1962,203780.8043
2502,3,2,Urban,1989,211052.605
2498,2,3,Rural,1983,339160.7429
1125,2,1,Rural,1997,195181.5428
1394,2,3,Urban,2009,158408.5472
1816,4,3,Rural,2005,183558.1218
1880,5,3,Rural,1992,238701.8145
2829,3,2,Urban,1997,291824.8522
1575,3,1,Suburb,1994,113120.971
1324,5,1,Rural,2001,194064.9528
2415,3,2,Suburb,1981,263549.1863
1929,3,2,Suburb,2012,198296.3394
2711,2,2,Suburb,2014,256428.9069
2651,3,1,Suburb,1991,287705.7
2463,4,1,Rural,1997,268952.3994
2227,4,3,Suburb,2005,278211.514
2509,2,1,Urban,1960,283850.3074
1832,2,2,Rural,1992,237428.6904
2054,3,1,Rural,2011,123569.7427
2411,2,1,Suburb,1951,262592.5312
2648,2,1,Rural,1976,319839.9929
2900,5,1,Suburb,2019,343501.2377
2457,2,3,Suburb,1950,330123.9485
1836,4,2,Rural,1988,172967.0631
1925,3,1,Urban,2009,233181.4307
2399,2,2,Rural,2000,209977.8544
2367,5,2,Rural,1968,368184.4
1442,3,1,Rural,1950,138937.5606
2602,3,3,Urban,2005,271146.503
1074,3,3,Rural,1995,164116.0081
1556,5,3,Rural,1950,151908.0929
2795,4,1,Rural,2011,236582.4447
2689,5,1,Rural,1966,376763.8077
2178,5,1,Rural,1958,306467.8744
2453,3,1,Urban,1992,289370.0393
1362,5,1,Rural,1988,144986.9272
1447,3,2,Rural,1958,209380.3084
2257,2,2,Suburb,1960,164767.2974
2586,2,1,Rural,1960,196015.4026
2841,5,3,Suburb,1975,258694.4836
1261,4,2,Rural,1958,134324.6183
2850,3,1,Rural,1958,323192.9772
1124,5,1,Rural,1957,110375.8594
1910,5,2,Suburb,2003,200687.9687
1244,4,2,Urban,2018,130524.5
1541,3,1,Urban,2018,206021.7182
2961,5,3,Urban,1964,324950.1989
1484,4,1,Rural,1983,152706.8476
1121,3,2,Urban,1950,60278.93214
1124,2,2,Urban,1967,105681.8274
2572,4,1,Suburb,2016,262901.3979
1169,5,2,Urban,1963,58068.50679
1123,2,1,Rural,1976,109315.2067
2892,3,3,Rural,1956,304647.7649
2058,4,3,Rural,2001,192263.2344
2110,2,1,Suburb,1965,231908.6404
1645,2,2,Rural,1991,237441.3097
2731,5,2,Suburb,1981,412072.7991
1785,2,3,Rural,2018,185785.9
1200,5,2,Rural,1951,112562.6683
1368,3,2,Suburb,2016,114712.9061
1796,5,1,Urban,2020,231738.5856
1076,4,3,Suburb,1951,43579.97233
1058,2,3,Suburb,1955,191220.37
1430,3,1,Rural,2018,113543.4329
1637,5,1,Suburb,1960,232841.1801
2523,5,3,Suburb,1968,218386.9006
2936,5,3,Rural,1996,381014.0425
1108,3,1,Rural,2018,152144.4806
2759,3,3,Urban,2021,296765.6338
2007,4,3,Suburb,1999,231951.386
2301,3,2,Urban,1963,239499.1325
1067,5,3,Urban,1952,158226.1
2092,3,1,Urban,1953,142003.9215
2188,5,2,Rural,1982,264786.0527
2512,4,2,Suburb,1989,285341.5317
1304,4,3,Urban,1986,105017.93
2932,5,2,Rural,1975,317682.3473
1673,3,1,Rural,1961,232381.1703
1364,3,1,Suburb,2001,127072.7846
2877,2,3,Urban,1992,353207.3734
1820,4,3,Rural,1976,222591.3051
2402,4,1,Urban,1950,287943.6391
1342,5,1,Suburb,1969,123130.3248
1946,2,3,Urban,1967,279936.7229
1898,3,1,Rural,1955,197074.8135
2577,5,3,Urban,2020,270419.0639
2377,3,2,Rural,2005,301143.078
2439,3,2,Urban,2019,271642.3595
2132,3,3,Suburb,1954,228185.7944
2586,2,3,Suburb,1997,332524.7936
1761,4,3,Rural,2016,214158.6463
2520,4,1,Suburb,2018,299213.7
1340,3,3,Suburb,2007,154517.9613
1941,2,3,Urban,1957,172704.0695
1382,3,2,Urban,2014,152367.0158
2003,3,3,Urban,1984,171660.7264
2556,5,3,Urban,1953,341928.8822
1299,2,2,Urban,2018,108683.276
1138,2,1,Suburb,1958,190525.4911
1358,4,3,Suburb,2021,156427.7173
1835,4,3,Rural,1996,191213.4898
2522,3,3,Urban,1972,327860.7253
2408,5,3,Rural,1960,363464.941
2627,5,2,Urban,1979,315382.4685
2982,5,2,Urban,1998,357463.9674
2303,3,2,Suburb,1969,267170.7776
2660,4,3,Urban,1968,278186.4738
1482,2,1,Urban,1957,193237.3476
1908,3,3,Suburb,1986,195515.1958
2134,5,3,Urban,2004,269763.7979
1865,5,1,Suburb,1958,142671.6688
1138,3,3,Urban,1974,197338.207
1995,5,2,Suburb,1990,198138.3747
1434,2,2,Rural,1953,110473.7913
1508,3,1,Urban,1972,188414.2852
1272,2,2,Rural,1974,147781.0226
2122,4,1,Urban,1964,217936.3332
2787,5,1,Urban,1988,279901.2538
2873,5,3,Rural,1970,273488.7864
1103,4,2,Rural,1972,166560.8593
2237,4,1,Suburb,1997,253802.9797
2784,4,3,Urban,1987,351278.4103
2687,5,1,Rural,1961,323685.5193
1761,4,2,Urban,1954,209787.9435
1786,3,2,Suburb,2015,167214.3889
1164,4,3,Rural,1996,226347.0096
1998,3,1,Suburb,1995,180257.8872
2876,3,2,Urban,1983,325941.5173
1519,2,2,Suburb,1955,233905.774
2307,3,2,Suburb,1995,299257.5613
1516,3,2,Suburb,1972,199572.7078
1656,4,2,Suburb,1972,153812.3506
1612,5,1,Urban,1953,282739.1263
1163,4,1,Suburb,1951,126505.855
2909,2,3,Suburb,1990,250886.5844
2682,2,2,Suburb,1975,304476.4021
1063,5,3,Suburb,2002,135474.9045
2114,3,1,Suburb,1978,202023.2283
2140,2,1,Suburb,1974,165522.3959
2889,5,3,Urban,2019,389375.2606
1266,4,1,Suburb,1951,203678.135
2845,4,2,Urban,1984,231516.5764
2708,4,2,Suburb,1961,345305.8563
2582,3,1,Urban,2001,277777.874
2163,3,2,Rural,2012,176463.1117
1245,5,3,Urban,1973,145011.4062
2684,2,1,Rural,2020,312011.8404
2781,4,3,Rural,1961,241517.2469
1394,3,1,Urban,1973,147980.0157
